Date,Title,Image
7 جون 2022,عاصمہ شیرازی کا کالم: خاموشی کی زُبان,https://ichef.bbci.co.uk/news/240/cpsprodpb/B4B4/production/_125306264_0c6f3b48-2132-48bc-8b73-a79e82f256bc.jpg
7 جون 2022,قوت سماعت سے محروم ڈاکٹر: ’کہا جاتا تھا کہ میں آلہ سماعت کی آڑ میں نقل کرتی ہوں‘,https://ichef.bbci.co.uk/news/240/cpsprodpb/571A/production/_125289222_whatsappimage2022-06-06at1.13.39pm.jpg
7 جون 2022,پاکستان میں حکومت کو بجٹ بنانے میں کون سے چیلنج درپیش ہیں؟,https://ichef.bbci.co.uk/news/240/cpsprodpb/202E/production/_124983280_gettyimages-1144036643.jpg
6 جون 2022,’ریٹائرڈ فوجی کس آئین کے تحت جنرل باجوہ سے الیکشن کروانے کا مطالبہ کر رہے ہیں؟‘,https://ichef.bbci.co.uk/news/240/cpsprodpb/399E/production/_125305741_gettyimages-1074441070.jpg
6 جون 2022,جوہری پروگرام پر بیان بازی سے گریز کیا جائے: پاکستان آرمی,https://ichef.bbci.co.uk/news/240/cpsprodpb/14C89/production/_125292158_gettyimages-1231167699-1.jpg
6 جون 2022,چین اور پاکستان کی افواج سے جنگیں لڑنے والے جنرل شابیگ انڈین فوج کے خلاف بھی کیوں لڑے؟,https://ichef.bbci.co.uk/news/240/cpsprodpb/7FB0/production/_125288623_b6607c46-c870-4022-a6d2-57a1213ac397.jpg
6 جون 2022,آصف اقبال: حیدرآباد دکن کا نوجوان جو ’مین آف کرائسس‘ کے طور پر پہچانا گیا,https://ichef.bbci.co.uk/news/240/cpsprodpb/1CBE/production/_125285370_gettyimages-158729885.jpg
6 جون 2022,خیبر پختونخوا: شانگلہ میں جنگل کی آگ ایک ہی خاندان کے چار افراد کو نگل گئی,https://ichef.bbci.co.uk/news/240/cpsprodpb/15EF8/production/_125284898_188dd895-4410-45b2-8a10-2490ac071ad9.jpg
6 جون 2022,’دو جادوگر‘ اور دیگر عوامل جو پاکستان میں لانگ مارچز اور دھرنوں کی کامیابی یقینی بناتے ہیں,https://ichef.bbci.co.uk/news/240/cpsprodpb/167C6/production/_125020129_gettyimages-81526546.jpg
5 جون 2022,آخری پاجامہ اور داتا صاحب کا لنگر!,https://ichef.bbci.co.uk/news/240/cpsprodpb/77B5/production/_124754603_2a442730-cc04-4cd7-af94-e712fbb987b5.jpg
5 جون 2022,پاکستان کی معاشی ترقی کی رفتار اگلے مالی سال میں کیوں برقرار نہیں رہ پائے گی؟,https://ichef.bbci.co.uk/news/240/cpsprodpb/F9AF/production/_106591936_gettyimages-1135033820.jpg
5 جون 2022,شیخوپورہ: لاپتہ فرد کی لاش گھر کے صحن سے برآمد، شک پر اہلیہ حراست میں,https://ichef.bbci.co.uk/news/240/cpsprodpb/13C01/production/_125279808_1da73122-c33f-476f-a993-6205a3990965.jpg
5 جون 2022,ہمارا نہیں، آپ کا برا وقت آنے والا ہے: آمنہ مفتی کا کالم,https://ichef.bbci.co.uk/news/240/cpsprodpb/6A0B/production/_125274172_mediaitem125274171.jpg
4 جون 2022,آئی ایس آئی کو سویلین افسران کی جانچ کا اختیار: ’ووٹ کو عزت دو کا بیانیہ دفن‘,https://ichef.bbci.co.uk/news/240/cpsprodpb/646B/production/_125270752_gettyimages-696878622-1.jpg
4 جون 2022,صدر نے نیب اور الیکشن بل نظرِ ثانی کے لیے واپس بھیج دیے,https://ichef.bbci.co.uk/news/240/cpsprodpb/9C2C/production/_123508993_c50ec2f9-7bd8-490b-8318-9fc646e4eeec.jpg
4 جون 2022,فورسز کو تربیت کے لیے انڈیا بھیجنے کو تیار ہیں، معمول کے دفاعی تعلقات چاہتے ہیں: طالبان,https://ichef.bbci.co.uk/news/240/cpsprodpb/E084/production/_125267475_45e52df3-c5be-4481-9cfc-ceeff3707ade.jpg
4 جون 2022,’سوئیول مڈل کلاس کے لیے نعمت تھی، متبادل 8000 روپے مہینے میں پڑے گا‘,https://ichef.bbci.co.uk/news/240/cpsprodpb/63E8/production/_125267552_mediaitem125267548.jpg
4 جون 2022,’اب اگر یہ بھائی بچھڑے تو مطمئن اور خوش زندگی نہیں گزار پائیں گے‘,https://ichef.bbci.co.uk/news/240/cpsprodpb/17E07/production/_123899779_whatsappimage2022-03-26at4.44.03pm.jpg
4 جون 2022,پاکستان میں گن کلچر: ہتھیار ’مرد کا زیور‘ یا قیمتی جانوں کے زیاں کی وجہ؟,https://ichef.bbci.co.uk/news/240/cpsprodpb/148D0/production/_125267148_gettyimages-176563061.jpg
4 جون 2022,پاکستان میں مہنگائی کب تک جاری رہے گی اور کیا اس میں کمی کا امکان ہے؟,https://ichef.bbci.co.uk/news/240/cpsprodpb/FC9A/production/_125266646_gettyimages-1182136062.jpg
4 جون 2022,ٹی ٹی پی کی جنگ بندی میں توسیع: حکومت کا تحریک، طالبان کا فاٹا انضمام ختم کرنے کا مطالبہ,https://ichef.bbci.co.uk/news/240/cpsprodpb/600D/production/_120598542_mediaitem120598541.jpg
3 جون 2022,وزرا، ججوں اور فوجی افسران کو حاصل مراعات زیر بحث: ’اوئے پیٹرول، میں تمہیں نہیں چھوڑوں گی‘,https://ichef.bbci.co.uk/news/240/cpsprodpb/8A90/production/_125027453_gettyimages-1241075302.jpg
3 جون 2022,پاکستان میں گن کلچر، شوق یا تباہی؟,https://ichef.bbci.co.uk/news/240/cpsprodpb/1191A/production/_125026917_p0cbtbwt.jpg
3 جون 2022,عمران خان کا پشاور میں قیام، وجہ سیاسی یا سکیورٹی؟,https://ichef.bbci.co.uk/news/240/cpsprodpb/174A/production/_125026950_gettyimages-1241075291.jpg
3 جون 2022,عمران خان کی رہائشگاہ پر تعینات سکیورٹی اہلکار کون ہیں؟,https://ichef.bbci.co.uk/news/240/cpsprodpb/15A92/production/_125022788_mediaitem125021753.jpg
3 جون 2022,محمد حنیف کا کالم: ٹکڑے ٹکڑے ہونے کا خوف,https://ichef.bbci.co.uk/news/240/cpsprodpb/064C/production/_125021610_gettyimages-1240173564.jpg
3 جون 2022,’انڈیا پاکستان میں سیلاب لاسکتا ہے تو اس طاقت کا استعمال کیوں نہیں کرتا‘، انڈین صحافی کے بیان پر تنقید,https://ichef.bbci.co.uk/news/240/cpsprodpb/129B4/production/_125021267_mediaitem125021265.jpg
3 جون 2022,خواتین میں نشے کا رجحان: ’لڑکیوں کو بوائے فرینڈ اور پارٹنر نشے کی طرف راغب کرتے ہیں‘,https://ichef.bbci.co.uk/news/240/cpsprodpb/5457/production/_125019512_538ae834-93ef-4ab7-bd15-5c3eade25b42.jpg
3 جون 2022,بجلی تو پہلے بھی جاتی تھی مگر آج کل لوڈ شیڈنگ میں اضافے کی کیا وجہ ہے؟,https://ichef.bbci.co.uk/news/240/cpsprodpb/13D67/production/_124355218_gettyimages-83854334.jpg
3 جون 2022,’عام آدمی اشرافیہ کی ناکامی کی قیمت کیوں ادا کرے؟‘,https://ichef.bbci.co.uk/news/240/cpsprodpb/1C2C/production/_125021270_mediaitem125021269.jpg
2 جون 2022,عمران خان کے انٹرویو کے بعض حصوں کو دوبارہ نشر کرنے پر پابندی,https://ichef.bbci.co.uk/news/240/cpsprodpb/13B8C/production/_125008708_mediaitem125008707.jpg
2 جون 2022,تنازعات سے بھرپور دور، چیئرمین نیب جسٹس (ر) جاوید اقبال کے عہدے کی مدت ختم,https://ichef.bbci.co.uk/news/240/cpsprodpb/5373/production/_101236312_gettyimages-73688624.jpg
2 جون 2022,کراچی کے پلازہ میں آتشزدگی: ’نوکری کا پہلا ہی دن آخری ثابت ہوا‘,https://ichef.bbci.co.uk/news/240/cpsprodpb/3BED/production/_125014351_whatsappimage2022-06-02at12.29.56pm.jpg
2 جون 2022,ورچوئل عدالت: کیا پاکستان میں عدالتیں لائیو سٹریمنگ کی طرف بڑھ رہی ہیں؟,https://ichef.bbci.co.uk/news/240/cpsprodpb/15CB9/production/_124937298_bff3d303-fca3-4886-874b-c7045edfb7c4.jpg
2 جون 2022,شیشپر گلیشئیر کی جھیل پھٹنے سے چار سال میں پانچ مرتبہ سیلاب آیا مگر ’حکومتی وعدے آج بھی پورے نہیں ہوئے‘,https://ichef.bbci.co.uk/news/240/cpsprodpb/6FFE/production/_125007682_whatsappimage2022-06-01at6.59.29pm-3.jpg
2 جون 2022,سیاسی جماعتوں میں موروثی سیاست اور وفاداری کی بنیاد پر وزارتیں دی جاتی ہیں,https://ichef.bbci.co.uk/news/240/cpsprodpb/94F6/production/_106343183_bf67ee5e-6911-41d7-a69c-ce5caa508f05.jpg
1 جون 2022,’ریپ جوکس‘: ریپ جیسے موضوع پر طنز و مزاح معاشرے کی کیا عکاسی کرتا ہے؟,https://ichef.bbci.co.uk/news/240/cpsprodpb/279B/production/_124993101_untitled.png
1 جون 2022,انڈیا اور پاکستان ’دونوں ممالک کے لوگ سدھو اور کے کے، دونوں کے لیے غمگین ہیں‘,https://ichef.bbci.co.uk/news/240/cpsprodpb/B85F/production/_124999174_cb408052-d51a-4b75-87aa-0d83c3b6ae74.jpg
1 جون 2022,’والدہ کی گرفتاری کی وجہ سے سٹریس میں تھی، بیانات کا مقصد فوج میں انتشار پھیلانا نہیں تھا‘,https://ichef.bbci.co.uk/news/240/cpsprodpb/7D3B/production/_124995023_ft24kyfx0aaf_2x.png
1 جون 2022,گوجرانوالہ میں ہجوم کے ہاتھوں نوجوان کا قتل: ’پولیس اہلکار گاڑی کھڑی کر کے کھانا کھاتے رہے‘,https://ichef.bbci.co.uk/news/240/cpsprodpb/CB51/production/_124994025_4800bef6-5704-423d-b838-af17afe57df6.jpg
1 جون 2022,’45 دن بعد کہہ رہے ہیں کہ روس سے تیل خریدیں گے، اگر پابندی نہ ہوئی تو‘,https://ichef.bbci.co.uk/news/240/cpsprodpb/5621/production/_124994022_cnn2.png
1 جون 2022,گرمی یا پانی، صحرائے چولستان میں مویشیوں کو کون مار رہا ہے؟,https://ichef.bbci.co.uk/news/240/cpsprodpb/17213/production/_124993749_6cae9b96-95fb-4c9e-b2c0-510f22105484.jpg
31 مئ 2022,فوربز فہرست میں شامل پاکستانی نوجوان: ’ہمارے کام کی وجہ سے دھمکیاں ملیں‘,https://ichef.bbci.co.uk/news/240/cpsprodpb/EA36/production/_124985995_photofunny.net__final_3574794388619438386_.jpg
30 مئ 2022,ٹرین میں مبینہ ریپ کا واقعہ: ’تمام ملزمان نہ صرف گرفتار ہیں بلکہ انھوں نے اعتراف جرم بھی کر لیا‘,https://ichef.bbci.co.uk/news/240/cpsprodpb/162C1/production/_124971809_gettyimages-1240374024.jpg
31 مئ 2022,’پاکستان میں پولیس گرفتار کرتی ہے، افغانستان میں طالبان برداشت نہیں کرتے‘,https://ichef.bbci.co.uk/news/240/cpsprodpb/734E/production/_124981592_ce202b6c-05fb-4338-8603-b60bf58b48df.jpg
31 مئ 2022,درہ آدم خیل میں اسلحہ سازی کی قدیم صنعت قانونی دائرے میں شامل کیوں نہیں ہو پا رہی؟,https://ichef.bbci.co.uk/news/240/cpsprodpb/C10A/production/_124981494_dsc_1011.jpg
31 مئ 2022,نواز شریف کے ’قریبی ساتھی‘ اور پنجاب کے نئے گورنر بلیغ الرحمن کون ہیں؟,https://ichef.bbci.co.uk/news/240/cpsprodpb/6461/production/_124979652_fuafazkwyaapeiz.jpg
31 مئ 2022,انقلاب کا یو ٹرن: عاصمہ شیرازی کا کالم,https://ichef.bbci.co.uk/news/240/cpsprodpb/10304/production/_124980366_mediaitem124980365.jpg
31 مئ 2021,جب 45 سیکنڈ میں پورا کوئٹہ شہر ملبے کا ڈھیر بن گیا,https://ichef.bbci.co.uk/news/240/cpsprodpb/52F1/production/_118733212_quetta5.jpg
30 مئ 2022,لاہور میں اغوا برائے تاوان کی واردات: ’بینکوں سے ادھار لیں یا بچے بیچیں، دس کروڑ چاہییں‘,https://ichef.bbci.co.uk/news/240/cpsprodpb/3E88/production/_124980061_gettyimages-1213830207.jpg
16 مئ 2022,پاکستانی نژاد امریکی شہریوں کا دورہ اسرائیل: ’برائے مہربانی اپنی سیاسی لڑائیاں خود لڑیں‘,https://ichef.bbci.co.uk/news/240/cpsprodpb/3AF8/production/_124969051_mediaitem124782231.jpg
6 اگست 2019,دروغے والا کا ارسلان ایک بار پھر ’ٹیکن کا بادشاہ‘,https://ichef.bbci.co.uk/news/240/cpsprodpb/FBDC/production/_124967446_mediaitem121993155.jpg
30 مئ 2022,پاکستان میں سیاست کو ’اسلامی ٹچ‘ دینے کی روایت کتنی پرانی ہے؟,https://ichef.bbci.co.uk/news/240/cpsprodpb/15352/production/_124966868_241374192_7219451644763860_1218104319488951676_n.jpg
30 مئ 2022,پاکستان میں درآمدی گندم کی مہنگی بولی آٹے کی قیمت پر کیسے اثر انداز ہو گی؟,https://ichef.bbci.co.uk/news/240/cpsprodpb/16F8F/production/_124959049_gettyimages-471299910.jpg
29 مئ 2022,درآمدی اشیا پر پابندی کے حوالے سے حکومت کا ایک اور یوٹرن؟,https://ichef.bbci.co.uk/news/240/cpsprodpb/AA10/production/_124963534_gettyimages-538404235.jpg
29 مئ 2022,جزلان فیصل کا قتل ’میری لاٹھی تھا وہ، کسی نے میری لاٹھی توڑ دی‘,https://ichef.bbci.co.uk/news/240/cpsprodpb/14510/production/_124961238_9b1c0e98-78ea-49bb-b364-906d9cfd9c09.jpg
29 مئ 2022,آمنہ مفتی کا کالم ’اڑیں گے پرزیں‘: اچھا شوہر کیسے بنیں,https://ichef.bbci.co.uk/news/240/cpsprodpb/10F77/production/_124959496__113005290_urain_ga_purze_640x360_bbc_.jpg
29 مئ 2022,تربیلا اور منگلا ڈیموں میں پانی کی کمی: کیا پاکستان کو اب ہر سال ایسی صورتحال کا سامنا ہو گا؟,https://ichef.bbci.co.uk/news/240/cpsprodpb/E73B/production/_124959195_gettyimages-57590389.jpg
29 مئ 2022,شیرانی میں لگی آگ سے صرف چلغوزے کا جنگل ہی نہیں، سلیمان مارخور بھی متاثر,https://ichef.bbci.co.uk/news/240/cpsprodpb/C85F/production/_124959215_mediaitem124959214.jpg
28 مئ 2022,شہروز کاشف: پاکستان کے سب سے کم عمر کوہ پیما نے دنیا کی پانچویں بلند ترین چوٹی بھی سر کر لی,https://ichef.bbci.co.uk/news/240/cpsprodpb/2873/production/_124955301_246450851_3051500581844277_4972274831138289194_n.jpg
28 مئ 2022,علی رضا سدپارہ: ’استادوں کا استاد پہاڑوں کو بھی روتا چھوڑ گیا‘,https://ichef.bbci.co.uk/news/240/cpsprodpb/159C3/production/_124951588_6535269b-3914-4a68-85e6-671310651170.jpg
28 مئ 2022,محمد حنیف کا کالم: ٹیٹو، تیرے جانے کے بعد تیری یاد آئی,https://ichef.bbci.co.uk/news/240/cpsprodpb/15CD9/production/_124950398_ds_csvmwsaae7gi.jpg
28 مئ 2022,مصباح الحق: ’بچپن میں شرارتی تھا، فوج میں جانا چاہتا تھا لیکن والد کی وفات نے سب بدل دیا‘,https://ichef.bbci.co.uk/news/240/cpsprodpb/0E1F/production/_124951630_gettyimages-1263580630.jpg
28 مئ 2022,حکومت اور تحریک طالبان پاکستان کے درمیان مذاکرات کتنے نتیجہ خیز ہو سکتے ہیں؟,https://ichef.bbci.co.uk/news/240/cpsprodpb/B80B/production/_124951174_81a8e6df-6c82-4615-8e47-395eb16d9ba8.jpg
28 مئ 2022,نائجیریا میں اغوا ہونے والے پاکستانی ڈاکٹر: ’بیٹا شوق سے نہیں، مجبوری میں گیا تھا‘,https://ichef.bbci.co.uk/news/240/cpsprodpb/1495B/production/_124951348_whatsappimage2022-05-27at10.52.04am.jpg
27 مئ 2022,تیل کی قیمت میں اضافہ: طویل مدت میں ملکی معیشت پر ممکنہ اثرات؟,https://ichef.bbci.co.uk/news/240/cpsprodpb/1835B/production/_124936199_c16fbad7-dee6-42b1-b39e-8fb137c7d0dc.jpg
27 مئ 2022,گوادر کی کروکر: ایک اکیلی مچھلی ایک کروڑ 34لاکھ میں,https://ichef.bbci.co.uk/news/240/cpsprodpb/34A2/production/_124947431_kroker_fish.jpg
27 مئ 2022,شہباز تتلہ قتل کیس: سینیئر پولیس افسر کو عمر قید کی سزا,https://ichef.bbci.co.uk/news/240/cpsprodpb/D236/production/_124941835_e434ded7-7c95-4f1d-a28b-3d054be38a46.jpg
27 مئ 2022,ایمان مزاری کی ضمانت منظور، شامل تفتیش ہونے کی ہدایت,https://ichef.bbci.co.uk/news/240/cpsprodpb/161AF/production/_124934509_mediaitem124941681.jpg
27 مئ 2022,’مہنگائی کا شور مچاتے ہیں، مگر حکومت میں آتے ہی مزید مہنگائی کر دیتے ہیں‘,https://ichef.bbci.co.uk/news/240/cpsprodpb/589B/production/_124938622_436906a5-be5d-4ae3-ab4c-200b34865612.jpg
27 مئ 2022,’اوورسیز پاکستانی الیکٹرانک طریقے سے پیسے بھیجیں مگر ووٹ نہ دیں‘,https://ichef.bbci.co.uk/news/240/cpsprodpb/84B5/production/_124937933_gettyimages-188101197.jpg
27 مئ 2022,مذاکرات یا پس پردہ قوتوں کا کردار: عمران خان کے فیصلے میں کارفرما عوامل کیا ہو سکتے ہیں؟,https://ichef.bbci.co.uk/news/240/cpsprodpb/F726/production/_124907236_mediaitem124907235.jpg
15 مئ 2022,عمران خان حکومت کے روس سے سستا تیل خریدنے کے دعوے کی حقیقت کیا؟,https://ichef.bbci.co.uk/news/240/cpsprodpb/541E/production/_123343512_putin.jpg
26 مئ 2022,ڈی چوک کی فضا میں اب بھی آنسو گیس کی بُو ہے,https://ichef.bbci.co.uk/news/240/cpsprodpb/C2EF/production/_124930994_2.jpg
23 مئ 2022,جاپان سے شکست اور انڈیا کی انڈونیشیا پر فتح کے نتیجے میں پاکستان ایشیا کپ سے باہر,https://ichef.bbci.co.uk/news/240/cpsprodpb/10696/production/_124922276_58694446-de54-489c-8aa4-60377b43e983.jpg
26 مئ 2022,عمران خان کے خلاف توہین عدالت کی کارروائی: سیاسی جماعتوں اور ماہرین کی رائے,https://ichef.bbci.co.uk/news/240/cpsprodpb/118DF/production/_124930917_mediaitem124930915.jpg
26 مئ 2022,آئین کہاں نیوٹرل رہنے اور کہاں معاونت کا حکم دیتا ہے؟,https://ichef.bbci.co.uk/news/240/cpsprodpb/13F8A/production/_124920818_whatsappimage2022-05-26at8.59.46am.jpg
26 مئ 2022,پی ٹی آئی کارکنوں کا درختوں کو آگ لگانے کا عمل: کیا دھواں واقعی آنسو گیس کے اثرات کم کرتا ہے؟,https://ichef.bbci.co.uk/news/240/cpsprodpb/00CA/production/_124920200_mediaitem124920199.jpg
26 مئ 2022,آئی ایم ایف مذاکرات:’ہمیں ایک سخت مالیاتی پالیسی اپنانے کی ضرورت ہے‘، وزیر خزانہ مفتاح اسماعیل,https://ichef.bbci.co.uk/news/240/cpsprodpb/84B3/production/_124917933_3dc01044-caa3-4864-a9a9-f005458c5958.jpg
25 مئ 2022,مریم نواز اور رانا ثنا اللہ کا پی ٹی آئی پر طنز، تحریک انصاف کی جواب میں ’پولیس گردی‘ کی شکایت,https://ichef.bbci.co.uk/news/240/cpsprodpb/18205/production/_124912889_tv076280212.jpg
25 مئ 2022,مارچ سے کیسے نمٹا جائے: کیا کسی سیاسی سرگرمی سے نمٹنے کے لیے سخت گیر رویہ مناسب ہے؟,https://ichef.bbci.co.uk/news/240/cpsprodpb/18151/production/_124914689_gettyimages-1240893256.jpg
25 مئ 2022,کراچی ایئرپورٹ پر مسافروں کی اشیا کی ضبطی: ذاتی استعمال یا بیچنے کی نیت، قانون کیا کہتا ہے؟,https://ichef.bbci.co.uk/news/240/cpsprodpb/60D6/production/_124909742_f56c1ec1-1cda-4e53-8ef1-5fe989da4da3.jpg
25 مئ 2022,لانگ مارچ کی ناکامی یا کامیابی عمران خان کی سیاست پر کیا اثرات مرتب کر سکتی ہے؟,https://ichef.bbci.co.uk/news/240/cpsprodpb/060E/production/_124905510_ijaz3.jpg
24 مئ 2022,عمران خان کو لانگ مارچ کی اجازت دینے پر رضا مندی سے انکار تک,https://ichef.bbci.co.uk/news/240/cpsprodpb/18452/production/_124901499_gettyimages-1240875206.jpg
26 مئ 2022,آئی ایم ایف مذاکرات:’ہمیں ایک سخت مالیاتی پالیسی اپنانے کی ضرورت ہے‘، وزیر خزانہ مفتاح اسماعیل,https://ichef.bbci.co.uk/news/240/cpsprodpb/84B3/production/_124917933_3dc01044-caa3-4864-a9a9-f005458c5958.jpg
25 مئ 2022,مریم نواز اور رانا ثنا اللہ کا پی ٹی آئی پر طنز، تحریک انصاف کی جواب میں ’پولیس گردی‘ کی شکایت,https://ichef.bbci.co.uk/news/240/cpsprodpb/18205/production/_124912889_tv076280212.jpg
25 مئ 2022,مارچ سے کیسے نمٹا جائے: کیا کسی سیاسی سرگرمی سے نمٹنے کے لیے سخت گیر رویہ مناسب ہے؟,https://ichef.bbci.co.uk/news/240/cpsprodpb/18151/production/_124914689_gettyimages-1240893256.jpg
25 مئ 2022,کراچی ایئرپورٹ پر مسافروں کی اشیا کی ضبطی: ذاتی استعمال یا بیچنے کی نیت، قانون کیا کہتا ہے؟,https://ichef.bbci.co.uk/news/240/cpsprodpb/60D6/production/_124909742_f56c1ec1-1cda-4e53-8ef1-5fe989da4da3.jpg
25 مئ 2022,لانگ مارچ کی ناکامی یا کامیابی عمران خان کی سیاست پر کیا اثرات مرتب کر سکتی ہے؟,https://ichef.bbci.co.uk/news/240/cpsprodpb/060E/production/_124905510_ijaz3.jpg
24 مئ 2022,عمران خان کو لانگ مارچ کی اجازت دینے پر رضا مندی سے انکار تک,https://ichef.bbci.co.uk/news/240/cpsprodpb/18452/production/_124901499_gettyimages-1240875206.jpg
24 مئ 2022,چلغوزے کے جنگلات میں لگی آگ بجھانے میں مددگار ایرانی طیارے میں کیا خاص ہے؟,https://ichef.bbci.co.uk/news/240/cpsprodpb/9073/production/_124897963_ilyushin76.jpg
24 مئ 2022,پی ٹی آئی کارکنوں پر کریک ڈاؤن کے دوران پولیس اہلکار کی ہلاکت: ’میرا نہیں پتا میں کب واپس آؤں گا‘,https://ichef.bbci.co.uk/news/240/cpsprodpb/11205/production/_124894107_cb44184b-f9e7-4f4d-9370-5db61388da78.jpg
24 مئ 2022,انڈین جیل میں برسوں سے رہائی کا منتظر پاکستانی قیدی: ’میرے پاپا نے بہت مشکلات دیکھی ہیں‘,https://ichef.bbci.co.uk/news/240/cpsprodpb/122D1/production/_124894447_mediaitem124891528.jpg
24 مئ 2022,اسلام آباد مارچ پر کتنا پیسہ خرچ ہو سکتا ہے اور یہ اخراجات کون برداشت کرے گا؟,https://ichef.bbci.co.uk/news/240/cpsprodpb/3853/production/_124891441_a30fe77e-052b-4eb4-baf5-01b08ec5973b.jpg
21 مئ 2022,پاکستان میں منکی پوکس کے ’پھیلاؤ کا خدشہ‘: اس مرض کی علامات کیا ہیں اور علاج کیسے ممکن؟,https://ichef.bbci.co.uk/news/240/cpsprodpb/16714/production/_124842919_4c029c93-510c-438c-8c4c-d901903ae90c.jpg
24 مئ 2022,پاکستان میں 24 لاکھ کی ’سستی‘ الیکٹرک کار کیا پیٹرول سے مکمل نجات دلا پائے گی؟,https://ichef.bbci.co.uk/news/240/cpsprodpb/F3D3/production/_124891426_mediaitem124869858.jpg
24 مئ 2022,دھرنا سیاست، ریاست اور ٹریپ کال: عاصمہ شیرازی کا کالم,https://ichef.bbci.co.uk/news/240/cpsprodpb/16CEB/production/_124891439_imrankhan2.jpg
23 مئ 2022,انڈین فوجی پر پاکستانی خفیہ ایجنسی کی مبینہ ایجنٹ کو معلومات فراہم کرنے کا الزام,https://ichef.bbci.co.uk/news/240/cpsprodpb/B75A/production/_124883964_indian1-collage.jpg
23 مئ 2022,’دھمکیاں مل رہی ہیں کہ جب تم بلوچستان میں پیشی بھگتنے جاؤ گے تو اغوا کر لیا جائے گا‘,https://ichef.bbci.co.uk/news/240/cpsprodpb/48A2/production/_124349581_mediaitem124349580.jpg
23 مئ 2022,ویسٹ انڈیز کے خلاف ون ڈے سیریز: محمد حارث سکواڈ میں شامل، حیدر علی اور سعود شکیل ڈراپ,https://ichef.bbci.co.uk/news/240/cpsprodpb/A9DE/production/_124868434_cbb1572c-db0d-4887-917b-0082d4ca35d2.jpg
23 مئ 2022,’نچ پنجابن‘ کا مالک کون، ابرار الحق یا میوزک کمپنی؟,https://ichef.bbci.co.uk/news/240/cpsprodpb/33DC/production/_124867231_2aa9a5f5-2773-41e0-b3f6-1e18ceb1935b.jpg
23 مئ 2022,پاکستان میں لانگ مارچ: وزرا کے گھروں پر توپوں سے عمران خان کے ’حقیقی آزادی مارچ‘ تک,https://ichef.bbci.co.uk/news/240/cpsprodpb/8609/production/_124831343_mediaitem124828420.jpg
23 مئ 2022,ڈالر کی قیمت میں کمی، وفاقی وزیر کا سخت بجٹ کا عندیہ,https://ichef.bbci.co.uk/news/240/cpsprodpb/164BA/production/_125322319_mediaitem125322318.jpg
23 مئ 2022,’فیاض کو دیکھ کر ہم خوشی سے اپنے آنسو ضبط نہیں کر سکے‘,https://ichef.bbci.co.uk/news/240/cpsprodpb/1415A/production/_124866228_whatsappimage2022-05-23at2.12.58am.jpg
23 مئ 2022,پنجاب کی سیاسی صورتحال: کیا نون لیگ کے پاس ایوان میں نمبر پورے نہیں؟,https://ichef.bbci.co.uk/news/240/cpsprodpb/8512/production/_124866043_mediaitem124866042.jpg
23 مئ 2022,بلوچستان کے ضلع شیرانی میں چلغوزے کے جنگل میں آگ: ’دعا ہے بادل برسیں جو مددگار ثابت ہوں‘,https://ichef.bbci.co.uk/news/240/cpsprodpb/D4B8/production/_124865445_whatsappimage2022-05-22at8.34.09pm.jpg
22 مئ 2022,’لاپتہ افراد والے قانون کو لاپتہ نہ کرتے تو آج یہ نہ ہوتا‘,https://ichef.bbci.co.uk/news/240/cpsprodpb/1FDB/production/_124855180_untitled.png
22 مئ 2022,لکی پاکستانی سرکس اور چلغوزے کا جنگل,https://ichef.bbci.co.uk/news/240/cpsprodpb/77B5/production/_124754603_2a442730-cc04-4cd7-af94-e712fbb987b5.jpg
22 مئ 2022,رفاہ یونیورسٹی کے بارے میں سوشل میڈیا پر پھیلنے والی افواہیں، معاملہ کیا ہے؟,https://ichef.bbci.co.uk/news/240/cpsprodpb/18169/production/_124856689_untitled.jpg
22 مئ 2022,گجرات میں دو بہنوں کا قتل: پولیس نے بھائی و چچا سمیت دیگر ملزمان کو گرفتار کر لیا,https://ichef.bbci.co.uk/news/240/cpsprodpb/15095/production/_124856168_8c23615a-4b71-4b74-ba68-87547c532fc9.jpg
22 مئ 2022,آمنہ مفتی کا کالم: یہ پاٹے پرانے,https://ichef.bbci.co.uk/news/240/cpsprodpb/1991/production/_124854560__113005290_urain_ga_purze_640x360_bbc_.jpg
22 مئ 2022,بلوچ شاعرہ کی رہائی: ’کھڑکی سے دیکھا تو دو کالی ویگو، پولیس موبائل اور کالے رنگ کی وین کھڑی تھی‘,https://ichef.bbci.co.uk/news/240/cpsprodpb/5E5B/production/_124855142_ftgcdifwyaabnb-.jpg
22 مئ 2022,شیر شاہ سوری: ’بادشاہوں کے استاد‘ جن کا طرزِ حکومت پانچ صدیوں بعد بھی اچھی حکمرانی کا معیار ہے,https://ichef.bbci.co.uk/news/240/cpsprodpb/0DD9/production/_124854530_mediaitem124854340.jpg
21 مئ 2022,شیریں مزاری رہا ہو گئیں، اسلام آباد ہائی کورٹ کا عدالتی تحقیقات کا حکم,https://ichef.bbci.co.uk/news/240/cpsprodpb/12E8E/production/_124845477_eae58321-40c4-4b51-be12-5cf8e282c976.jpg
21 مئ 2022,’آپ عدالت کے اندر بھی وزیر اعظم ہیں ابھی حکم جاری کریں ۔۔۔‘,https://ichef.bbci.co.uk/news/240/cpsprodpb/161A7/production/_124853509_mediaitem124852368.jpg
